"raceId","driverId","qual_positon","qual_time","resultId","grid","finish_position","positionOrder","statusId","YEAR","NAME","WEATHER_WET","CIRCUITREF","circuitId","circuit","country","lat","lng","alt","code","forename","surname","nationality","qual_gap","won_race","count"
66,4,3,87.321,1030,3,"2",2,1,2006,"Turkish Grand Prix","N","istanbul",5,"Istanbul Park","Turkey",40.9517,29.405,"130","ALO","Fernando","Alonso","Spanish",0.414000000000001,0,3
67,8,1,81.484,1052,1,"2",2,1,2006,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","RAI","Kimi","Räikkönen","Finnish",0,0,3
67,30,2,81.486,1051,2,"1",1,1,2006,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","MSC","Michael","Schumacher","German",0.00200000000000955,1,3
67,2,3,81.653,1058,3,"8",8,1,2006,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","HEI","Nick","Heidfeld","German",0.169000000000011,0,3
68,4,1,104.36,1074,1,"2",2,1,2006,"Chinese Grand Prix","Y","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","ALO","Fernando","Alonso","Spanish",0,0,3
68,21,2,104.992,1075,2,"3",3,1,2006,"Chinese Grand Prix","Y","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","FIS","Giancarlo","Fisichella","Italian",0.631999999999977,0,3
68,22,3,105.503,1078,3,"6",6,1,2006,"Chinese Grand Prix","Y","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","BAR","Rubens","Barrichello","Brazilian",1.14299999999997,0,3
71,21,1,93.171,1139,1,"1",1,1,2005,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","FIS","Giancarlo","Fisichella","Italian",0,1,3
71,15,2,95.27,1147,2,"9",9,1,2005,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","TRU","Jarno","Trulli","Italian",2.09900000000002,0,3
71,17,3,96.717,1143,3,"5",5,1,2005,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","WEB","Mark","Webber","Australian",3.54600000000002,0,3
75,8,1,74.819,1219,1,"1",1,1,2005,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","RAI","Kimi","Räikkönen","Finnish",0,1,3
75,17,2,75.042,1224,2,"6",6,1,2005,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","WEB","Mark","Webber","Australian",0.222999999999999,0,3
76,8,1,73.644,1237,1,"1",1,1,2005,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","RAI","Kimi","Räikkönen","Finnish",0,1,3
76,4,2,74.125,1240,2,"4",4,1,2005,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","ALO","Fernando","Alonso","Spanish",0.480999999999995,0,3
76,17,3,74.584,1239,3,"3",3,1,2005,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","WEB","Mark","Webber","Australian",0.939999999999998,0,3
84,8,1,86.797,1395,1,"1",1,1,2005,"Turkish Grand Prix","N","istanbul",5,"Istanbul Park","Turkey",40.9517,29.405,"130","RAI","Kimi","Räikkönen","Finnish",0,1,3
84,21,2,87.039,1398,2,"4",4,1,2005,"Turkish Grand Prix","N","istanbul",5,"Istanbul Park","Turkey",40.9517,29.405,"130","FIS","Giancarlo","Fisichella","Italian",0.242000000000004,0,3
84,4,3,87.05,1396,3,"2",2,1,2005,"Turkish Grand Prix","N","istanbul",5,"Istanbul Park","Turkey",40.9517,29.405,"130","ALO","Fernando","Alonso","Spanish",0.253,0,3
87,4,1,71.988,1457,1,"3",3,1,2005,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","ALO","Fernando","Alonso","Spanish",0,0,3
87,31,2,72.145,1455,2,"1",1,1,2005,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","MON","Juan","Pablo Montoya","Colombian",0.156999999999996,1,3
87,21,3,72.558,1459,3,"5",5,1,2005,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","FIS","Giancarlo","Fisichella","Italian",0.570000000000007,0,3
88,23,1,106.106,1482,1,"8",8,1,2005,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","SCH","Ralf","Schumacher","German",0,0,3
88,18,2,106.141,1479,2,"5",5,1,2005,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","BUT","Jenson","Button","British",0.0349999999999966,0,3
88,21,3,106.276,1476,3,"2",2,1,2005,"Japanese Grand Prix","N","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","FIS","Giancarlo","Fisichella","Italian",0.170000000000016,0,3
89,4,1,94.08,1495,1,"1",1,1,2005,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","ALO","Fernando","Alonso","Spanish",0,1,3
89,21,2,94.401,1498,2,"4",4,1,2005,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","FIS","Giancarlo","Fisichella","Italian",0.320999999999998,0,3
89,8,3,94.488,1496,3,"2",2,1,2005,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","RAI","Kimi","Räikkönen","Finnish",0.407999999999987,0,3
90,30,1,84.408,1515,1,"1",1,1,2004,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","MSC","Michael","Schumacher","German",0,1,3
90,22,2,84.482,1516,2,"2",2,1,2004,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","BAR","Rubens","Barrichello","Brazilian",0.0739999999999981,0,3
90,31,3,84.998,1519,3,"5",5,1,2004,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","MON","Juan","Pablo Montoya","Colombian",0.590000000000003,0,3
92,30,1,90.139,1555,1,"1",1,1,2004,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","MSC","Michael","Schumacher","German",0,1,3
92,22,2,90.53,1556,2,"2",2,1,2004,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","BAR","Rubens","Barrichello","Brazilian",0.390999999999991,0,3
92,31,3,90.581,1567,3,"13",13,11,2004,"Bahrain Grand Prix","N","bahrain",3,"Bahrain International Circuit","Bahrain",26.0325,50.5106,"7","MON","Juan","Pablo Montoya","Colombian",0.441999999999979,0,3
93,18,1,79.753,1576,1,"2",2,1,2004,"San Marino Grand Prix","N","imola",21,"Autodromo Enzo e Dino Ferrari","Italy",44.3439,11.7167,"37","BUT","Jenson","Button","British",0,0,3
93,30,2,80.011,1575,2,"1",1,1,2004,"San Marino Grand Prix","N","imola",21,"Autodromo Enzo e Dino Ferrari","Italy",44.3439,11.7167,"37","MSC","Michael","Schumacher","German",0.257999999999996,1,3
93,31,3,80.212,1577,3,"3",3,1,2004,"San Marino Grand Prix","N","imola",21,"Autodromo Enzo e Dino Ferrari","Italy",44.3439,11.7167,"37","MON","Juan","Pablo Montoya","Colombian",0.459000000000003,0,3
98,22,1,70.223,1676,1,"2",2,1,2004,"United States Grand Prix","N","indianapolis",19,"Indianapolis Motor Speedway","USA",39.795,-86.2347,"223","BAR","Rubens","Barrichello","Brazilian",0,0,3
98,30,2,70.4,1675,2,"1",1,1,2004,"United States Grand Prix","N","indianapolis",19,"Indianapolis Motor Speedway","USA",39.795,-86.2347,"223","MSC","Michael","Schumacher","German",0.177000000000007,1,3
98,11,3,70.601,1677,3,"3",3,1,2004,"United States Grand Prix","N","indianapolis",19,"Indianapolis Motor Speedway","USA",39.795,-86.2347,"223","SAT","Takuma","Sato","Japanese",0.378,0,3
99,4,1,73.698,1696,1,"2",2,1,2004,"French Grand Prix","N","magny_cours",8,"Circuit de Nevers Magny-Cours","France",46.8642,3.16361,"228","ALO","Fernando","Alonso","Spanish",0,0,3
99,30,2,73.971,1695,2,"1",1,1,2004,"French Grand Prix","N","magny_cours",8,"Circuit de Nevers Magny-Cours","France",46.8642,3.16361,"228","MSC","Michael","Schumacher","German",0.27300000000001,1,3
99,14,3,73.987,1700,3,"6",6,1,2004,"French Grand Prix","N","magny_cours",8,"Circuit de Nevers Magny-Cours","France",46.8642,3.16361,"228","COU","David","Coulthard","British",0.289000000000001,0,3
100,8,1,78.233,1716,1,"2",2,1,2004,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","RAI","Kimi","Räikkönen","Finnish",0,0,3
100,22,2,78.305,1717,2,"3",3,1,2004,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","BAR","Rubens","Barrichello","Brazilian",0.0720000000000027,0,3
100,18,3,78.58,1718,3,"4",4,1,2004,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","BUT","Jenson","Button","British",0.346999999999994,0,3
102,30,1,79.146,1755,1,"1",1,1,2004,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","MSC","Michael","Schumacher","German",0,1,3
102,22,2,79.323,1756,2,"2",2,1,2004,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","BAR","Rubens","Barrichello","Brazilian",0.176999999999992,0,3
102,11,3,79.693,1760,3,"6",6,11,2004,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","SAT","Takuma","Sato","Japanese",0.546999999999997,0,3
104,22,1,80.089,1795,1,"1",1,1,2004,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","BAR","Rubens","Barrichello","Brazilian",0,1,3
104,31,2,80.62,1799,2,"5",5,1,2004,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","MON","Juan","Pablo Montoya","Colombian",0.531000000000006,0,3
104,30,3,80.637,1796,3,"2",2,1,2004,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","MSC","Michael","Schumacher","German",0.548000000000002,0,3
105,22,1,94.012,1815,1,"1",1,1,2004,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","BAR","Rubens","Barrichello","Brazilian",0,1,3
105,8,2,94.178,1817,2,"3",3,1,2004,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","RAI","Kimi","Räikkönen","Finnish",0.165999999999997,0,3
105,18,3,94.295,1816,3,"2",2,1,2004,"Chinese Grand Prix","N","shanghai",17,"Shanghai International Circuit","China",31.3389,121.22,"5","BUT","Jenson","Button","British",0.282999999999987,0,3
107,22,1,70.646,1857,1,"3",3,1,2004,"Brazilian Grand Prix","Y","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","BAR","Rubens","Barrichello","Brazilian",0,0,3
107,31,2,70.85,1855,2,"1",1,1,2004,"Brazilian Grand Prix","Y","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","MON","Juan","Pablo Montoya","Colombian",0.203999999999994,1,3
107,8,3,70.892,1856,3,"2",2,1,2004,"Brazilian Grand Prix","Y","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","RAI","Kimi","Räikkönen","Finnish",0.245999999999995,0,3
109,4,1,97.044,1897,1,"3",3,1,2003,"Malaysian Grand Prix","N","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","ALO","Fernando","Alonso","Spanish",0,0,3
109,15,2,97.217,1899,2,"5",5,11,2003,"Malaysian Grand Prix","N","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","TRU","Jarno","Trulli","Italian",0.173000000000002,0,3
109,30,3,97.393,1900,3,"6",6,11,2003,"Malaysian Grand Prix","N","sepang",2,"Sepang International Circuit","Malaysia",2.76083,101.738,"18","MSC","Michael","Schumacher","German",0.34899999999999,0,3
111,30,1,82.327,1935,1,"1",1,1,2003,"San Marino Grand Prix","N","imola",21,"Autodromo Enzo e Dino Ferrari","Italy",44.3439,11.7167,"37","MSC","Michael","Schumacher","German",0,1,3
111,23,2,82.341,1938,2,"4",4,1,2003,"San Marino Grand Prix","N","imola",21,"Autodromo Enzo e Dino Ferrari","Italy",44.3439,11.7167,"37","SCH","Ralf","Schumacher","German",0.0139999999999958,0,3
111,22,3,82.557,1937,3,"3",3,1,2003,"San Marino Grand Prix","N","imola",21,"Autodromo Enzo e Dino Ferrari","Italy",44.3439,11.7167,"37","BAR","Rubens","Barrichello","Brazilian",0.230000000000004,0,3
112,30,1,77.762,1955,1,"1",1,1,2003,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","MSC","Michael","Schumacher","German",0,1,3
112,22,2,78.02,1957,2,"3",3,1,2003,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","BAR","Rubens","Barrichello","Brazilian",0.257999999999996,0,3
112,4,3,78.233,1956,3,"2",2,1,2003,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","ALO","Fernando","Alonso","Spanish",0.471000000000004,0,3
114,23,1,75.259,1998,1,"4",4,1,2003,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","SCH","Ralf","Schumacher","German",0,0,3
114,8,2,75.295,1996,2,"2",2,1,2003,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","RAI","Kimi","Räikkönen","Finnish",0.0360000000000014,0,3
114,31,3,75.415,1995,3,"1",1,1,2003,"Monaco Grand Prix","N","monaco",6,"Circuit de Monaco","Monaco",43.7347,7.42056,"7","MON","Juan","Pablo Montoya","Colombian",0.156000000000006,1,3
115,23,1,75.529,2016,1,"2",2,1,2003,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","SCH","Ralf","Schumacher","German",0,0,3
115,31,2,75.923,2017,2,"3",3,1,2003,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","MON","Juan","Pablo Montoya","Colombian",0.394000000000005,0,3
115,30,3,76.047,2015,3,"1",1,1,2003,"Canadian Grand Prix","N","villeneuve",7,"Circuit Gilles Villeneuve","Canada",45.5,-73.5228,"13","MSC","Michael","Schumacher","German",0.518000000000001,1,3
117,23,1,75.019,2055,1,"1",1,1,2003,"French Grand Prix","N","magny_cours",8,"Circuit de Nevers Magny-Cours","France",46.8642,3.16361,"228","SCH","Ralf","Schumacher","German",0,1,3
117,31,2,75.136,2056,2,"2",2,1,2003,"French Grand Prix","N","magny_cours",8,"Circuit de Nevers Magny-Cours","France",46.8642,3.16361,"228","MON","Juan","Pablo Montoya","Colombian",0.11699999999999,0,3
117,30,3,75.48,2057,3,"3",3,1,2003,"French Grand Prix","N","magny_cours",8,"Circuit de Nevers Magny-Cours","France",46.8642,3.16361,"228","MSC","Michael","Schumacher","German",0.460999999999999,0,3
118,22,1,81.209,2075,1,"1",1,1,2003,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","BAR","Rubens","Barrichello","Brazilian",0,1,3
118,15,2,81.381,2080,2,"6",6,1,2003,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","TRU","Jarno","Trulli","Italian",0.171999999999997,0,3
118,8,3,81.695,2077,3,"3",3,1,2003,"British Grand Prix","N","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","RAI","Kimi","Räikkönen","Finnish",0.48599999999999,0,3
120,4,1,81.688,2115,1,"1",1,1,2003,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","ALO","Fernando","Alonso","Spanish",0,1,3
120,23,2,81.944,2118,2,"4",4,1,2003,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","SCH","Ralf","Schumacher","German",0.256,0,3
120,17,3,82.027,2120,3,"6",6,1,2003,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","WEB","Mark","Webber","Australian",0.338999999999999,0,3
121,30,1,80.963,2135,1,"1",1,1,2003,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","MSC","Michael","Schumacher","German",0,1,3
121,31,2,81.014,2136,2,"2",2,1,2003,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","MON","Juan","Pablo Montoya","Colombian",0.0510000000000019,0,3
121,22,3,81.242,2137,3,"3",3,1,2003,"Italian Grand Prix","N","monza",14,"Autodromo Nazionale di Monza","Italy",45.6156,9.28111,"162","BAR","Rubens","Barrichello","Brazilian",0.279000000000011,0,3
160,57,1,84.714,2976,1,"2",2,1,2000,"San Marino Grand Prix","N","imola",21,"Autodromo Enzo e Dino Ferrari","Italy",44.3439,11.7167,"37","\N","Mika","Häkkinen","Finnish",0,0,3
160,30,2,84.805,2975,2,"1",1,1,2000,"San Marino Grand Prix","N","imola",21,"Autodromo Enzo e Dino Ferrari","Italy",44.3439,11.7167,"37","MSC","Michael","Schumacher","German",0.0910000000000082,1,3
160,14,3,85.014,2977,3,"3",3,1,2000,"San Marino Grand Prix","N","imola",21,"Autodromo Enzo e Dino Ferrari","Italy",44.3439,11.7167,"37","COU","David","Coulthard","British",0.299999999999997,0,3
173,30,1,95.825,3260,1,"1",1,1,2000,"Japanese Grand Prix","Y","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","MSC","Michael","Schumacher","German",0,1,3
173,57,2,95.834,3261,2,"2",2,1,2000,"Japanese Grand Prix","Y","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","\N","Mika","Häkkinen","Finnish",0.00900000000001455,0,3
173,14,3,96.236,3262,3,"3",3,1,2000,"Japanese Grand Prix","Y","suzuka",22,"Suzuka Circuit","Japan",34.8431,136.541,"45","COU","David","Coulthard","British",0.411000000000001,0,3
192,57,1,77.092,3678,1,"1",1,1,1998,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","\N","Mika","Häkkinen","Finnish",0,1,3
192,14,2,77.757,3679,2,"2",2,1,1998,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","COU","David","Coulthard","British",0.665000000000006,0,3
192,49,3,78.109,3682,3,"5",5,11,1998,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","\N","Heinz-Harald","Frentzen","German",1.017,0,3
193,14,1,85.852,3705,1,"6",6,1,1998,"Argentine Grand Prix","N","galvez",25,"Autódromo Juan y Oscar Gálvez","Argentina",-34.6943,-58.4593,"8","COU","David","Coulthard","British",0,0,3
193,30,2,86.251,3700,2,"1",1,1,1998,"Argentine Grand Prix","N","galvez",25,"Autódromo Juan y Oscar Gálvez","Argentina",-34.6943,-58.4593,"8","MSC","Michael","Schumacher","German",0.399000000000001,1,3
193,57,3,86.632,3701,3,"2",2,1,1998,"Argentine Grand Prix","N","galvez",25,"Autódromo Juan y Oscar Gálvez","Argentina",-34.6943,-58.4593,"8","\N","Mika","Häkkinen","Finnish",0.780000000000001,0,3
199,57,1,83.271,3832,1,"2",2,1,1998,"British Grand Prix","Y","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","\N","Mika","Häkkinen","Finnish",0,0,3
199,30,2,83.72,3831,2,"1",1,1,1998,"British Grand Prix","Y","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","MSC","Michael","Schumacher","German",0.448999999999998,1,3
199,35,3,84.102,3837,3,"7",7,11,1998,"British Grand Prix","Y","silverstone",9,"Silverstone Circuit","UK",52.0786,-1.01694,"153","VIL","Jacques","Villeneuve","Canadian",0.831000000000003,0,3
201,57,1,101.838,3875,1,"1",1,1,1998,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","\N","Mika","Häkkinen","Finnish",0,1,3
201,14,2,102.347,3876,2,"2",2,1,1998,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","COU","David","Coulthard","British",0.509000000000015,0,3
201,35,3,102.365,3877,3,"3",3,1,1998,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","VIL","Jacques","Villeneuve","Canadian",0.527000000000015,0,3
208,35,1,76.004,4029,1,"1",1,1,1997,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","VIL","Jacques","Villeneuve","Canadian",0,1,3
208,30,2,76.594,4033,2,"5",5,1,1997,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","MSC","Michael","Schumacher","German",0.589999999999989,0,3
208,77,3,76.644,4030,3,"2",2,1,1997,"Brazilian Grand Prix","N","interlagos",18,"Autódromo José Carlos Pace","Brazil",-23.7036,-46.6997,"785","\N","Gerhard","Berger","Austrian",0.640000000000001,0,3
212,35,1,76.525,4117,1,"1",1,1,1997,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","VIL","Jacques","Villeneuve","Canadian",0,1,3
212,49,2,76.791,4124,2,"8",8,1,1997,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","\N","Heinz-Harald","Frentzen","German",0.265999999999991,0,3
212,14,3,77.521,4122,3,"6",6,1,1997,"Spanish Grand Prix","N","catalunya",4,"Circuit de Barcelona-Catalunya","Spain",41.57,2.26111,"109","COU","David","Coulthard","British",0.995999999999995,0,3
214,30,1,74.548,4161,1,"1",1,1,1997,"French Grand Prix","Y","magny_cours",8,"Circuit de Nevers Magny-Cours","France",46.8642,3.16361,"228","MSC","Michael","Schumacher","German",0,1,3
214,49,2,74.749,4162,2,"2",2,1,1997,"French Grand Prix","Y","magny_cours",8,"Circuit de Nevers Magny-Cours","France",46.8642,3.16361,"228","\N","Heinz-Harald","Frentzen","German",0.200999999999993,0,3
214,23,3,74.755,4166,3,"6",6,1,1997,"French Grand Prix","Y","magny_cours",8,"Circuit de Nevers Magny-Cours","France",46.8642,3.16361,"228","SCH","Ralf","Schumacher","German",0.206999999999994,0,3
216,77,1,101.873,4205,1,"1",1,1,1997,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","\N","Gerhard","Berger","Austrian",0,1,3
216,21,2,101.896,4215,2,"11",11,15,1997,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","FIS","Giancarlo","Fisichella","Italian",0.0229999999999961,0,3
216,57,3,102.034,4207,3,"3",3,1,1997,"German Grand Prix","N","hockenheimring",10,"Hockenheimring","Germany",49.3278,8.56583,"103","\N","Mika","Häkkinen","Finnish",0.161000000000001,0,3
224,35,1,92.371,4382,1,"2",2,1,1996,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","VIL","Jacques","Villeneuve","Canadian",0,0,3
224,71,2,92.509,4381,2,"1",1,1,1996,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","\N","Damon","Hill","British",0.137999999999977,1,3
224,56,3,92.889,4383,3,"3",3,1,1996,"Australian Grand Prix","N","albert_park",1,"Albert Park Grand Prix Circuit","Australia",-37.8497,144.968,"10","\N","Eddie","Irvine","British",0.518000000000001,0,3
227,71,1,78.941,4450,1,"4",4,1,1996,"European Grand Prix","N","nurburgring",20,"Nürburgring","Germany",50.3356,6.9475,"578","\N","Damon","Hill","British",0,0,3
227,35,2,79.721,4447,2,"1",1,1,1996,"European Grand Prix","N","nurburgring",20,"Nürburgring","Germany",50.3356,6.9475,"578","VIL","Jacques","Villeneuve","Canadian",0.780000000000001,1,3
227,30,3,80.149,4448,3,"2",2,1,1996,"European Grand Prix","N","nurburgring",20,"Nürburgring","Germany",50.3356,6.9475,"578","MSC","Michael","Schumacher","German",1.208,0,3
228,30,1,86.89,4470,1,"2",2,1,1996,"San Marino Grand Prix","N","imola",21,"Autodromo Enzo e Dino Ferrari","Italy",44.3439,11.7167,"37","MSC","Michael","Schumacher","German",0,0,3
228,71,2,87.105,4469,2,"1",1,1,1996,"San Marino Grand Prix","N","imola",21,"Autodromo Enzo e Dino Ferrari","Italy",44.3439,11.7167,"37","\N","Damon","Hill","British",0.215000000000003,1,3
228,35,3,87.22,4479,3,"11",11,22,1996,"San Marino Grand Prix","N","imola",21,"Autodromo Enzo e Dino Ferrari","Italy",44.3439,11.7167,"37","VIL","Jacques","Villeneuve","Canadian",0.329999999999998,0,3
246,71,1,77.225,4876,1,"2",2,1,1995,"French Grand Prix","N","magny_cours",8,"Circuit de Nevers Magny-Cours","France",46.8642,3.16361,"228","\N","Damon","Hill","British",0,0,3
246,30,2,77.512,4875,2,"1",1,1,1995,"French Grand Prix","N","magny_cours",8,"Circuit de Nevers Magny-Cours","France",46.8642,3.16361,"228","MSC","Michael","Schumacher","German",0.287000000000006,1,3
246,14,3,77.925,4877,3,"3",3,1,1995,"French Grand Prix","N","magny_cours",8,"Circuit de Nevers Magny-Cours","France",46.8642,3.16361,"228","COU","David","Coulthard","British",0.700000000000003,0,3
249,71,1,76.982,4947,1,"1",1,1,1995,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","\N","Damon","Hill","British",0,1,3
249,14,2,77.366,4948,2,"2",2,1,1995,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","COU","David","Coulthard","British",0.384,0,3
249,30,3,77.558,4957,3,"11",11,5,1995,"Hungarian Grand Prix","N","hungaroring",11,"Hungaroring","Hungary",47.5789,19.2486,"264","MSC","Michael","Schumacher","German",0.576000000000008,0,3
252,14,1,80.537,5019,1,"1",1,1,1995,"Portuguese Grand Prix","N","estoril",27,"Autódromo do Estoril","Portugal",38.7506,-9.39417,"130","COU","David","Coulthard","British",0,1,3
252,71,2,80.905,5021,2,"3",3,1,1995,"Portuguese Grand Prix","N","estoril",27,"Autódromo do Estoril","Portugal",38.7506,-9.39417,"130","\N","Damon","Hill","British",0.367999999999995,0,3
252,30,3,81.301,5020,3,"2",2,1,1995,"Portuguese Grand Prix","N","estoril",27,"Autódromo do Estoril","Portugal",38.7506,-9.39417,"130","MSC","Michael","Schumacher","German",0.763999999999996,0,3
254,14,1,74.013,5068,1,"2",2,1,1995,"Pacific Grand Prix","N","okayama",28,"Okayama International Circuit","Japan",34.915,134.221,"266","COU","David","Coulthard","British",0,0,3
